doctor_id,territory_id,month,drug_name,prescriptions,unit_price_inr
D0200,T03,2024-04,DiabetoShield,17,571.56
D0200,T03,2024-04,SugarBlock,1,671.69
D0200,T03,2024-05,GlucoCare,13,604.54
D0200,T03,2024-05,DiabetoShield,19,545.82
D0200,T03,2024-05,SugarBlock,2,696.02
D0200,T03,2024-06,GlucoCare,9,618.48
D0200,T03,2024-06,DiabetoShield,12,556.75
D0200,T03,2024-06,SugarBlock,7,701.21
D0200,T03,2024-07,GlucoCare,10,619.15
D0200,T03,2024-07,DiabetoShield,7,557.5
D0200,T03,2024-07,SugarBlock,11,698.91
D0200,T03,2024-08,GlucoCare,8,613.87
D0200,T03,2024-08,DiabetoShield,1,551.6
D0200,T03,2024-08,SugarBlock,14,705.1
D0200,T03,2024-09,GlucoCare,10,602.28
D0200,T03,2024-09,DiabetoShield,15,564.56
D0200,T03,2024-09,SugarBlock,0,671.21
D0200,T03,2024-10,GlucoCare,10,605.99
D0200,T03,2024-10,DiabetoShield,14,550.99
D0200,T03,2024-10,SugarBlock,7,679.33
D0200,T03,2024-11,GlucoCare,13,623.43
D0200,T03,2024-11,DiabetoShield,22,563.63
D0200,T03,2024-11,SugarBlock,0,708.2
D0200,T03,2024-12,GlucoCare,12,630.46
D0200,T03,2024-12,DiabetoShield,19,543.98
D0200,T03,2024-12,SugarBlock,1,686.2
D0201,T01,2024-01,GlucoCare,4,609.43
D0201,T01,2024-01,DiabetoShield,7,543.32
D0201,T01,2024-01,SugarBlock,7,707.52
D0201,T01,2024-02,GlucoCare,7,626.11
D0201,T01,2024-02,DiabetoShield,9,548.16
D0201,T01,2024-02,SugarBlock,7,676.94
D0201,T01,2024-03,GlucoCare,5,612.0
D0201,T01,2024-03,DiabetoShield,6,549.67
D0201,T01,2024-03,SugarBlock,9,702.79
D0201,T01,2024-04,GlucoCare,8,637.86
D0201,T01,2024-04,DiabetoShield,5,557.53
D0201,T01,2024-04,SugarBlock,15,679.34
D0201,T01,2024-05,GlucoCare,6,612.19
D0201,T01,2024-05,DiabetoShield,13,574.04
D0201,T01,2024-05,SugarBlock,1,697.01
D0201,T01,2024-06,GlucoCare,8,635.52
D0201,T01,2024-06,DiabetoShield,2,568.66
D0201,T01,2024-06,SugarBlock,15,680.21
D0201,T01,2024-07,GlucoCare,5,609.94
D0201,T01,2024-07,DiabetoShield,1,569.85
D0201,T01,2024-07,SugarBlock,15,706.3
D0201,T01,2024-08,GlucoCare,6,604.89
D0201,T01,2024-08,DiabetoShield,12,552.0
D0201,T01,2024-08,SugarBlock,5,682.64
D0201,T01,2024-09,GlucoCare,7,627.39
D0201,T01,2024-09,DiabetoShield,15,550.7
D0201,T01,2024-09,SugarBlock,1,689.19
D0201,T01,2024-10,GlucoCare,6,620.06
D0201,T01,2024-10,DiabetoShield,1,572.64
D0201,T01,2024-10,SugarBlock,12,670.43
D0201,T01,2024-11,GlucoCare,7,619.86
D0201,T01,2024-11,DiabetoShield,10,560.15
D0201,T01,2024-11,SugarBlock,5,685.43
D0201,T01,2024-12,GlucoCare,7,604.65
D0201,T01,2024-12,DiabetoShield,7,556.69
D0201,T01,2024-12,SugarBlock,7,699.1
D0202,T06,2024-01,GlucoCare,8,611.27
D0202,T06,2024-01,DiabetoShield,5,554.84
D0202,T06,2024-01,SugarBlock,9,690.22
D0202,T06,2024-02,GlucoCare,8,607.59
D0202,T06,2024-02,DiabetoShield,6,574.29
D0202,T06,2024-02,SugarBlock,5,675.89
D0202,T06,2024-03,GlucoCare,9,634.59
D0202,T06,2024-03,DiabetoShield,4,552.55
D0202,T06,2024-03,SugarBlock,8,693.38
D0202,T06,2024-04,GlucoCare,8,617.98
D0202,T06,2024-04,DiabetoShield,1,549.04
D0202,T06,2024-04,SugarBlock,13,674.05
D0202,T06,2024-05,GlucoCare,9,617.89
D0202,T06,2024-05,DiabetoShield,3,557.73
D0202,T06,2024-05,SugarBlock,11,670.85
D0202,T06,2024-06,GlucoCare,9,614.8
D0202,T06,2024-06,DiabetoShield,4,544.12
D0202,T06,2024-06,SugarBlock,7,671.82
D0202,T06,2024-07,GlucoCare,13,628.77
D0202,T06,2024-07,DiabetoShield,12,573.7
D0202,T06,2024-07,SugarBlock,1,677.41
D0202,T06,2024-08,GlucoCare,8,618.13
D0202,T06,2024-08,DiabetoShield,5,573.99
D0202,T06,2024-08,SugarBlock,7,682.39
D0202,T06,2024-09,GlucoCare,10,607.77
D0202,T06,2024-09,DiabetoShield,11,566.77
D0202,T06,2024-09,SugarBlock,1,679.38
D0202,T06,2024-10,GlucoCare,9,619.7
D0202,T06,2024-10,DiabetoShield,12,553.39
D0202,T06,2024-10,SugarBlock,0,685.51
D0202,T06,2024-11,GlucoCare,9,609.09
D0202,T06,2024-11,DiabetoShield,11,543.78
D0202,T06,2024-11,SugarBlock,1,685.03
D0202,T06,2024-12,GlucoCare,8,633.8
D0202,T06,2024-12,DiabetoShield,9,566.06
D0202,T06,2024-12,SugarBlock,2,705.71
D0203,T06,2024-01,GlucoCare,17,611.27
D0203,T06,2024-01,DiabetoShield,12,554.84
D0203,T06,2024-01,SugarBlock,13,690.22
D0203,T06,2024-02,GlucoCare,17,607.59
D0203,T06,2024-02,DiabetoShield,12,574.29
D0203,T06,2024-02,SugarBlock,12,675.89
D0203,T06,2024-03,GlucoCare,18,634.59
D0203,T06,2024-03,DiabetoShield,10,552.55
D0203,T06,2024-03,SugarBlock,15,693.38
D0203,T06,2024-04,GlucoCare,25,617.98
D0203,T06,2024-04,DiabetoShield,18,549.04
D0203,T06,2024-04,SugarBlock,11,674.05
D0203,T06,2024-05,GlucoCare,24,617.89
D0203,T06,2024-05,DiabetoShield,5,557.73
D0203,T06,2024-05,SugarBlock,18,670.85
D0203,T06,2024-06,GlucoCare,20,614.8
D0203,T06,2024-06,DiabetoShield,3,544.12
D0203,T06,2024-06,SugarBlock,25,671.82
D0203,T06,2024-07,GlucoCare,16,628.77
D0203,T06,2024-07,DiabetoShield,10,573.7
D0203,T06,2024-07,SugarBlock,15,677.41
D0203,T06,2024-08,GlucoCare,17,618.13
D0203,T06,2024-08,DiabetoShield,9,573.99
D0203,T06,2024-08,SugarBlock,19,682.39
D0203,T06,2024-09,GlucoCare,17,607.77
D0203,T06,2024-09,DiabetoShield,24,566.77
D0203,T06,2024-09,SugarBlock,4,679.38
D0203,T06,2024-10,GlucoCare,22,619.7
D0203,T06,2024-10,DiabetoShield,2,553.39
D0203,T06,2024-10,SugarBlock,25,685.51
D0203,T06,2024-11,GlucoCare,17,609.09
D0203,T06,2024-11,DiabetoShield,1,543.78
D0203,T06,2024-11,SugarBlock,21,685.03
D0203,T06,2024-12,GlucoCare,24,633.8
D0203,T06,2024-12,DiabetoShield,27,566.06
D0203,T06,2024-12,SugarBlock,4,705.71
D0204,T06,2024-01,GlucoCare,9,611.27
D0204,T06,2024-01,DiabetoShield,3,554.84
D0204,T06,2024-01,SugarBlock,8,690.22
D0204,T06,2024-02,GlucoCare,8,607.59
D0204,T06,2024-02,DiabetoShield,10,574.29
D0204,T06,2024-02,SugarBlock,3,675.89
D0204,T06,2024-03,GlucoCare,12,634.59
D0204,T06,2024-03,DiabetoShield,14,552.55
D0204,T06,2024-03,SugarBlock,0,693.38
D0204,T06,2024-04,GlucoCare,12,617.98
D0204,T06,2024-04,DiabetoShield,2,549.04
D0204,T06,2024-04,SugarBlock,10,674.05
D0204,T06,2024-05,GlucoCare,11,617.89
D0204,T06,2024-05,DiabetoShield,1,557.73
D0204,T06,2024-05,SugarBlock,11,670.85
D0204,T06,2024-06,GlucoCare,12,614.8
D0204,T06,2024-06,DiabetoShield,8,544.12
D0204,T06,2024-06,SugarBlock,4,671.82
D0204,T06,2024-07,GlucoCare,8,628.77
D0204,T06,2024-07,DiabetoShield,9,573.7
D0204,T06,2024-07,SugarBlock,3,677.41
D0204,T06,2024-08,GlucoCare,5,618.13
D0204,T06,2024-08,DiabetoShield,6,573.99
D0204,T06,2024-08,SugarBlock,4,682.39
D0204,T06,2024-09,GlucoCare,9,607.77
D0204,T06,2024-09,DiabetoShield,1,566.77
D0204,T06,2024-09,SugarBlock,11,679.38
D0204,T06,2024-10,GlucoCare,7,619.7
D0204,T06,2024-10,DiabetoShield,8,553.39
D0204,T06,2024-10,SugarBlock,1,685.51
D0204,T06,2024-11,GlucoCare,11,609.09
D0204,T06,2024-11,DiabetoShield,0,543.78
D0204,T06,2024-11,SugarBlock,12,685.03
D0204,T06,2024-12,GlucoCare,8,633.8
D0204,T06,2024-12,DiabetoShield,4,566.06
D0204,T06,2024-12,SugarBlock,10,705.71
D0205,T06,2024-01,GlucoCare,18,611.27
D0205,T06,2024-01,DiabetoShield,7,554.84
D0205,T06,2024-01,SugarBlock,22,690.22
D0205,T06,2024-02,GlucoCare,26,607.59
D0205,T06,2024-02,DiabetoShield,7,574.29
D0205,T06,2024-02,SugarBlock,30,675.89
D0205,T06,2024-03,GlucoCare,20,634.59
D0205,T06,2024-03,DiabetoShield,3,552.55
D0205,T06,2024-03,SugarBlock,27,693.38
D0205,T06,2024-04,GlucoCare,23,617.98
D0205,T06,2024-04,DiabetoShield,9,549.04
D0205,T06,2024-04,SugarBlock,17,674.05
D0205,T06,2024-05,GlucoCare,17,617.89
D0205,T06,2024-05,DiabetoShield,25,557.73
D0205,T06,2024-05,SugarBlock,4,670.85
D0205,T06,2024-06,GlucoCare,21,614.8
D0205,T06,2024-06,DiabetoShield,22,544.12
D0205,T06,2024-06,SugarBlock,5,671.82
D0205,T06,2024-07,GlucoCare,26,628.77
D0205,T06,2024-07,DiabetoShield,14,573.7
D0205,T06,2024-07,SugarBlock,18,677.41
D0205,T06,2024-08,GlucoCare,20,618.13
D0205,T06,2024-08,DiabetoShield,27,573.99
D0205,T06,2024-08,SugarBlock,8,682.39
D0205,T06,2024-09,GlucoCare,26,607.77
D0205,T06,2024-09,DiabetoShield,14,566.77
D0205,T06,2024-09,SugarBlock,15,679.38
D0205,T06,2024-10,GlucoCare,21,619.7
D0205,T06,2024-10,DiabetoShield,6,553.39
D0205,T06,2024-10,SugarBlock,30,685.51
D0205,T06,2024-11,GlucoCare,28,609.09
D0205,T06,2024-11,DiabetoShield,26,543.78
D0205,T06,2024-11,SugarBlock,1,685.03
D0205,T06,2024-12,GlucoCare,28,633.8
D0205,T06,2024-12,DiabetoShield,8,566.06
D0205,T06,2024-12,SugarBlock,18,705.71
D0206,T01,2024-01,GlucoCare,13,609.43
D0206,T01,2024-01,DiabetoShield,10,543.32
D0206,T01,2024-01,SugarBlock,11,707.52
D0206,T01,2024-02,GlucoCare,11,626.11
D0206,T01,2024-02,DiabetoShield,16,548.16
D0206,T01,2024-02,SugarBlock,5,676.94
D0206,T01,2024-03,GlucoCare,9,612.0
D0206,T01,2024-03,DiabetoShield,11,549.67
D0206,T01,2024-03,SugarBlock,4,702.79
D0206,T01,2024-04,GlucoCare,8,637.86
D0206,T01,2024-04,DiabetoShield,13,557.53
D0206,T01,2024-04,SugarBlock,2,679.34
D0206,T01,2024-05,GlucoCare,11,612.19
D0206,T01,2024-05,DiabetoShield,9,574.04
D0206,T01,2024-05,SugarBlock,11,697.01
D0206,T01,2024-06,GlucoCare,11,635.52
D0206,T01,2024-06,DiabetoShield,9,568.66
D0206,T01,2024-06,SugarBlock,13,680.21
D0206,T01,2024-07,GlucoCare,8,609.94
D0206,T01,2024-07,DiabetoShield,11,569.85
D0206,T01,2024-07,SugarBlock,6,706.3
D0206,T01,2024-08,GlucoCare,8,604.89
D0206,T01,2024-08,DiabetoShield,14,552.0
D0206,T01,2024-08,SugarBlock,2,682.64
D0206,T01,2024-09,GlucoCare,12,627.39
D0206,T01,2024-09,DiabetoShield,4,550.7
D0206,T01,2024-09,SugarBlock,19,689.19
D0206,T01,2024-10,GlucoCare,10,620.06
D0206,T01,2024-10,DiabetoShield,9,572.64
D0206,T01,2024-10,SugarBlock,7,670.43
D0206,T01,2024-11,GlucoCare,14,619.86
D0206,T01,2024-11,DiabetoShield,10,560.15
D0206,T01,2024-11,SugarBlock,10,685.43
D0206,T01,2024-12,GlucoCare,11,604.65
D0206,T01,2024-12,DiabetoShield,14,556.69
D0206,T01,2024-12,SugarBlock,5,699.1
D0207,T04,2024-01,GlucoCare,9,629.41
D0207,T04,2024-01,DiabetoShield,3,576.26
D0207,T04,2024-01,SugarBlock,18,687.25
D0207,T04,2024-02,GlucoCare,8,603.63
D0207,T04,2024-02,DiabetoShield,2,547.56
D0207,T04,2024-02,SugarBlock,23,700.46
D0207,T04,2024-03,GlucoCare,8,630.21
D0207,T04,2024-03,DiabetoShield,3,562.2
D0207,T04,2024-03,SugarBlock,20,696.25
D0207,T04,2024-04,GlucoCare,10,631.44
D0207,T04,2024-04,DiabetoShield,0,560.95
D0207,T04,2024-04,SugarBlock,22,680.33
D0207,T04,2024-05,GlucoCare,14,625.0
D0207,T04,2024-05,DiabetoShield,10,547.02
D0207,T04,2024-05,SugarBlock,19,698.83
D0207,T04,2024-06,GlucoCare,4,616.83
D0207,T04,2024-06,DiabetoShield,16,446.67
D0207,T04,2024-06,SugarBlock,16,562.6
D0207,T04,2024-07,GlucoCare,2,634.68
D0207,T04,2024-07,DiabetoShield,22,486.11
D0207,T04,2024-07,SugarBlock,9,582.06
D0207,T04,2024-08,GlucoCare,2,610.9
D0207,T04,2024-08,DiabetoShield,10,468.93
D0207,T04,2024-08,SugarBlock,23,538.59
D0207,T04,2024-09,GlucoCare,2,617.06
D0207,T04,2024-09,DiabetoShield,2,458.4
D0207,T04,2024-09,SugarBlock,27,547.24
D0207,T04,2024-10,GlucoCare,1,629.25
D0207,T04,2024-10,DiabetoShield,4,473.5
D0207,T04,2024-10,SugarBlock,25,517.62
D0207,T04,2024-11,GlucoCare,0,635.66
D0207,T04,2024-11,DiabetoShield,22,441.71
D0207,T04,2024-11,SugarBlock,7,572.72
D0207,T04,2024-12,GlucoCare,4,610.98
D0207,T04,2024-12,DiabetoShield,11,452.74
D0207,T04,2024-12,SugarBlock,18,588.28
D0208,T02,2024-01,GlucoCare,9,638.1
D0208,T02,2024-01,DiabetoShield,6,575.44
D0208,T02,2024-01,SugarBlock,11,707.18
D0208,T02,2024-02,GlucoCare,6,634.21
D0208,T02,2024-02,DiabetoShield,2,545.53
D0208,T02,2024-02,SugarBlock,16,706.91
D0208,T02,2024-03,GlucoCare,8,610.52
D0208,T02,2024-03,DiabetoShield,1,571.37
D0208,T02,2024-03,SugarBlock,16,700.1
D0208,T02,2024-04,GlucoCare,6,632.36
D0208,T02,2024-04,DiabetoShield,3,559.53
D0208,T02,2024-04,SugarBlock,13,686.89
D0208,T02,2024-05,GlucoCare,6,623.69
D0208,T02,2024-05,DiabetoShield,11,572.17
D0208,T02,2024-05,SugarBlock,8,696.11
D0208,T02,2024-06,GlucoCare,4,619.23
D0208,T02,2024-06,DiabetoShield,10,549.45
D0208,T02,2024-06,SugarBlock,6,691.97
D0208,T02,2024-07,GlucoCare,6,638.08
D0208,T02,2024-07,DiabetoShield,8,551.25
D0208,T02,2024-07,SugarBlock,13,701.28
D0208,T02,2024-08,GlucoCare,5,631.24
D0208,T02,2024-08,DiabetoShield,12,575.36
D0208,T02,2024-08,SugarBlock,3,702.69
D0208,T02,2024-09,GlucoCare,5,624.81
D0208,T02,2024-09,DiabetoShield,17,559.86
D0208,T02,2024-09,SugarBlock,0,687.28
D0208,T02,2024-10,GlucoCare,8,624.56
D0208,T02,2024-10,DiabetoShield,13,550.84
D0208,T02,2024-10,SugarBlock,6,682.91
D0208,T02,2024-11,GlucoCare,5,634.01
D0208,T02,2024-11,DiabetoShield,1,546.12
D0208,T02,2024-11,SugarBlock,16,707.67
D0208,T02,2024-12,GlucoCare,3,628.23
D0208,T02,2024-12,DiabetoShield,6,544.17
D0208,T02,2024-12,SugarBlock,12,689.81
D0209,T09,2024-01,GlucoCare,18,607.03
D0209,T09,2024-01,DiabetoShield,20,567.47
D0209,T09,2024-01,SugarBlock,5,683.8
D0209,T09,2024-02,GlucoCare,21,629.02
D0209,T09,2024-02,DiabetoShield,19,576.39
D0209,T09,2024-02,SugarBlock,7,699.29
D0209,T09,2024-03,GlucoCare,19,622.06
D0209,T09,2024-03,DiabetoShield,3,546.15
D0209,T09,2024-03,SugarBlock,24,703.58
D0209,T09,2024-04,GlucoCare,16,627.61
D0209,T09,2024-04,DiabetoShield,6,551.04
D0209,T09,2024-04,SugarBlock,20,704.36
D0209,T09,2024-05,GlucoCare,10,631.99
D0209,T09,2024-05,DiabetoShield,6,571.61
D0209,T09,2024-05,SugarBlock,19,685.58
D0209,T09,2024-06,GlucoCare,19,628.81
D0209,T09,2024-06,DiabetoShield,19,563.39
D0209,T09,2024-06,SugarBlock,11,680.47
D0209,T09,2024-07,GlucoCare,19,609.21
D0209,T09,2024-07,DiabetoShield,9,552.52
D0209,T09,2024-07,SugarBlock,16,669.51
D0209,T09,2024-08,GlucoCare,15,604.11
D0209,T09,2024-08,DiabetoShield,7,566.89
D0209,T09,2024-08,SugarBlock,15,707.51
D0209,T09,2024-09,GlucoCare,17,634.85
D0209,T09,2024-09,DiabetoShield,23,571.68
D0209,T09,2024-09,SugarBlock,6,682.64
D0209,T09,2024-10,GlucoCare,21,610.04
D0209,T09,2024-10,DiabetoShield,16,556.93
D0209,T09,2024-10,SugarBlock,7,697.21
D0209,T09,2024-11,GlucoCare,24,634.89
D0209,T09,2024-11,DiabetoShield,21,558.77
D0209,T09,2024-11,SugarBlock,8,706.34
D0209,T09,2024-12,GlucoCare,16,633.56
D0209,T09,2024-12,DiabetoShield,21,556.63
D0209,T09,2024-12,SugarBlock,2,674.56
D0210,T09,2024-01,GlucoCare,11,607.03
D0210,T09,2024-01,DiabetoShield,1,567.47
D0210,T09,2024-01,SugarBlock,13,683.8
D0210,T09,2024-02,GlucoCare,12,629.02
D0210,T09,2024-02,DiabetoShield,7,576.39
D0210,T09,2024-02,SugarBlock,8,699.29
D0210,T09,2024-03,GlucoCare,14,622.06
D0210,T09,2024-03,DiabetoShield,4,546.15
D0210,T09,2024-03,SugarBlock,14,703.58
D0210,T09,2024-04,GlucoCare,9,627.61
D0210,T09,2024-04,DiabetoShield,14,551.04
D0210,T09,2024-04,SugarBlock,2,704.36
D0210,T09,2024-05,GlucoCare,12,631.99
D0210,T09,2024-05,DiabetoShield,2,571.61
D0210,T09,2024-05,SugarBlock,14,685.58
D0210,T09,2024-06,GlucoCare,11,628.81
D0210,T09,2024-06,DiabetoShield,3,563.39
D0210,T09,2024-06,SugarBlock,15,680.47
D0210,T09,2024-07,GlucoCare,18,609.21
D0210,T09,2024-07,DiabetoShield,8,552.52
D0210,T09,2024-07,SugarBlock,9,669.51
D0210,T09,2024-08,GlucoCare,13,604.11
D0210,T09,2024-08,DiabetoShield,6,566.89
D0210,T09,2024-08,SugarBlock,12,707.51
D0210,T09,2024-09,GlucoCare,9,634.85
D0210,T09,2024-09,DiabetoShield,7,571.68
D0210,T09,2024-09,SugarBlock,7,682.64
D0210,T09,2024-10,GlucoCare,15,610.04
D0210,T09,2024-10,DiabetoShield,13,556.93
D0210,T09,2024-10,SugarBlock,6,697.21
D0210,T09,2024-11,GlucoCare,13,634.89
D0210,T09,2024-11,DiabetoShield,3,558.77
D0210,T09,2024-11,SugarBlock,14,706.34
D0210,T09,2024-12,GlucoCare,13,633.56
D0210,T09,2024-12,DiabetoShield,5,556.63
D0210,T09,2024-12,SugarBlock,13,674.56
D0211,T09,2024-01,GlucoCare,13,607.03
D0211,T09,2024-01,DiabetoShield,20,567.47
D0211,T09,2024-01,SugarBlock,2,683.8
D0211,T09,2024-02,GlucoCare,18,629.02
D0211,T09,2024-02,DiabetoShield,11,576.39
D0211,T09,2024-02,SugarBlock,12,699.29
D0211,T09,2024-03,GlucoCare,20,622.06
D0211,T09,2024-03,DiabetoShield,20,546.15
D0211,T09,2024-03,SugarBlock,8,703.58
D0211,T09,2024-04,GlucoCare,10,627.61
D0211,T09,2024-04,DiabetoShield,21,551.04
D0211,T09,2024-04,SugarBlock,2,704.36
D0211,T09,2024-05,GlucoCare,11,631.99
D0211,T09,2024-05,DiabetoShield,9,571.61
D0211,T09,2024-05,SugarBlock,18,685.58
D0211,T09,2024-06,GlucoCare,15,628.81
D0211,T09,2024-06,DiabetoShield,13,563.39
D0211,T09,2024-06,SugarBlock,12,680.47
D0211,T09,2024-07,GlucoCare,17,609.21
D0211,T09,2024-07,DiabetoShield,6,552.52
D0211,T09,2024-07,SugarBlock,16,669.51
D0211,T09,2024-08,GlucoCare,11,604.11
D0211,T09,2024-08,DiabetoShield,7,566.89
D0211,T09,2024-08,SugarBlock,17,707.51
D0211,T09,2024-09,GlucoCare,11,634.85
D0211,T09,2024-09,DiabetoShield,7,571.68
D0211,T09,2024-09,SugarBlock,16,682.64
D0211,T09,2024-10,GlucoCare,17,610.04
D0211,T09,2024-10,DiabetoShield,18,556.93
D0211,T09,2024-10,SugarBlock,7,697.21
D0211,T09,2024-11,GlucoCare,13,634.89
D0211,T09,2024-11,DiabetoShield,4,558.77
D0211,T09,2024-11,SugarBlock,16,706.34
D0211,T09,2024-12,GlucoCare,10,633.56
D0211,T09,2024-12,DiabetoShield,1,556.63
D0211,T09,2024-12,SugarBlock,22,674.56
D0212,T05,2024-01,GlucoCare,20,607.18
D0212,T05,2024-01,DiabetoShield,21,561.75
D0212,T05,2024-01,SugarBlock,11,704.7
D0212,T05,2024-02,GlucoCare,19,607.49
D0212,T05,2024-02,DiabetoShield,18,572.35
D0212,T05,2024-02,SugarBlock,8,705.77
D0212,T05,2024-03,GlucoCare,18,605.55
D0212,T05,2024-03,DiabetoShield,27,571.81
D0212,T05,2024-03,SugarBlock,3,670.26
D0212,T05,2024-04,GlucoCare,22,624.48
D0212,T05,2024-04,DiabetoShield,26,562.53
D0212,T05,2024-04,SugarBlock,7,708.85
D0212,T05,2024-05,GlucoCare,22,623.6
D0212,T05,2024-05,DiabetoShield,18,558.45
D0212,T05,2024-05,SugarBlock,10,677.2
D0212,T05,2024-06,GlucoCare,9,628.15
D0212,T05,2024-06,DiabetoShield,19,464.01
D0212,T05,2024-06,SugarBlock,20,594.89
D0212,T05,2024-07,GlucoCare,5,616.49
D0212,T05,2024-07,DiabetoShield,1,428.81
D0212,T05,2024-07,SugarBlock,36,541.64
D0212,T05,2024-08,GlucoCare,4,636.9
D0212,T05,2024-08,DiabetoShield,9,433.77
D0212,T05,2024-08,SugarBlock,25,567.81
D0212,T05,2024-09,GlucoCare,12,607.16
D0212,T05,2024-09,DiabetoShield,8,438.35
D0212,T05,2024-09,SugarBlock,27,567.38
D0212,T05,2024-10,GlucoCare,10,614.58
D0212,T05,2024-10,DiabetoShield,7,430.86
D0212,T05,2024-10,SugarBlock,32,550.99
D0212,T05,2024-11,GlucoCare,3,614.85
D0212,T05,2024-11,DiabetoShield,25,420.62
D0212,T05,2024-11,SugarBlock,12,554.11
D0212,T05,2024-12,GlucoCare,0,607.68
D0212,T05,2024-12,DiabetoShield,25,466.31
D0212,T05,2024-12,SugarBlock,14,509.23
D0213,T09,2024-01,GlucoCare,7,607.03
D0213,T09,2024-01,DiabetoShield,5,567.47
D0213,T09,2024-01,SugarBlock,4,683.8
D0213,T09,2024-02,GlucoCare,8,629.02
D0213,T09,2024-02,DiabetoShield,0,576.39
D0213,T09,2024-02,SugarBlock,11,699.29
D0213,T09,2024-03,GlucoCare,9,622.06
D0213,T09,2024-03,DiabetoShield,2,546.15
D0213,T09,2024-03,SugarBlock,9,703.58
D0213,T09,2024-04,GlucoCare,8,627.61
D0213,T09,2024-04,DiabetoShield,5,551.04
D0213,T09,2024-04,SugarBlock,8,704.36
D0213,T09,2024-05,GlucoCare,7,631.99
D0213,T09,2024-05,DiabetoShield,3,571.61
D0213,T09,2024-05,SugarBlock,9,685.58
D0213,T09,2024-06,GlucoCare,4,628.81
D0213,T09,2024-06,DiabetoShield,4,563.39
D0213,T09,2024-06,SugarBlock,8,680.47
D0213,T09,2024-07,GlucoCare,9,609.21
D0213,T09,2024-07,DiabetoShield,5,552.52
D0213,T09,2024-07,SugarBlock,5,669.51
D0213,T09,2024-08,GlucoCare,9,604.11
D0213,T09,2024-08,DiabetoShield,9,566.89
D0213,T09,2024-08,SugarBlock,1,707.51
D0213,T09,2024-09,GlucoCare,7,634.85
D0213,T09,2024-09,DiabetoShield,6,571.68
D0213,T09,2024-09,SugarBlock,7,682.64
D0213,T09,2024-10,GlucoCare,7,610.04
D0213,T09,2024-10,DiabetoShield,7,556.93
D0213,T09,2024-10,SugarBlock,3,697.21
D0213,T09,2024-11,GlucoCare,10,634.89
D0213,T09,2024-11,DiabetoShield,11,558.77
D0213,T09,2024-11,SugarBlock,3,706.34
D0213,T09,2024-12,GlucoCare,8,633.56
D0213,T09,2024-12,DiabetoShield,2,556.63
D0213,T09,2024-12,SugarBlock,9,674.56
D0214,T09,2024-01,GlucoCare,17,607.03
D0214,T09,2024-01,DiabetoShield,22,567.47
D0214,T09,2024-01,SugarBlock,3,683.8
D0214,T09,2024-02,GlucoCare,14,629.02
D0214,T09,2024-02,DiabetoShield,0,576.39
D0214,T09,2024-02,SugarBlock,24,699.29
D0214,T09,2024-03,GlucoCare,20,622.06
D0214,T09,2024-03,DiabetoShield,25,546.15
D0214,T09,2024-03,SugarBlock,3,703.58
D0214,T09,2024-04,GlucoCare,15,627.61
D0214,T09,2024-04,DiabetoShield,10,551.04
D0214,T09,2024-04,SugarBlock,13,704.36
D0214,T09,2024-05,GlucoCare,19,631.99
D0214,T09,2024-05,DiabetoShield,27,571.61
D0214,T09,2024-05,SugarBlock,2,685.58
D0214,T09,2024-06,GlucoCare,20,628.81
D0214,T09,2024-06,DiabetoShield,21,563.39
D0214,T09,2024-06,SugarBlock,7,680.47
D0214,T09,2024-07,GlucoCare,13,609.21
D0214,T09,2024-07,DiabetoShield,16,552.52
D0214,T09,2024-07,SugarBlock,12,669.51
D0214,T09,2024-08,GlucoCare,15,604.11
D0214,T09,2024-08,DiabetoShield,18,566.89
D0214,T09,2024-08,SugarBlock,11,707.51
D0214,T09,2024-09,GlucoCare,16,634.85
D0214,T09,2024-09,DiabetoShield,6,571.68
D0214,T09,2024-09,SugarBlock,23,682.64
D0214,T09,2024-10,GlucoCare,15,610.04
D0214,T09,2024-10,DiabetoShield,7,556.93
D0214,T09,2024-10,SugarBlock,15,697.21
D0214,T09,2024-11,GlucoCare,22,634.89
D0214,T09,2024-11,DiabetoShield,23,558.77
D0214,T09,2024-11,SugarBlock,6,706.34
D0214,T09,2024-12,GlucoCare,19,633.56
D0214,T09,2024-12,DiabetoShield,4,556.63
D0214,T09,2024-12,SugarBlock,24,674.56
D0215,T04,2024-01,GlucoCare,8,629.41
D0215,T04,2024-01,DiabetoShield,2,576.26
D0215,T04,2024-01,SugarBlock,11,687.25
D0215,T04,2024-02,GlucoCare,8,603.63
D0215,T04,2024-02,DiabetoShield,9,547.56
D0215,T04,2024-02,SugarBlock,3,700.46
D0215,T04,2024-03,GlucoCare,7,630.21
D0215,T04,2024-03,DiabetoShield,1,562.2
D0215,T04,2024-03,SugarBlock,9,696.25
D0215,T04,2024-04,GlucoCare,7,631.44
D0215,T04,2024-04,DiabetoShield,2,560.95
D0215,T04,2024-04,SugarBlock,9,680.33
D0215,T04,2024-05,GlucoCare,7,625.0
D0215,T04,2024-05,DiabetoShield,6,547.02
D0215,T04,2024-05,SugarBlock,4,698.83
D0215,T04,2024-06,GlucoCare,3,616.83
D0215,T04,2024-06,DiabetoShield,6,446.67
D0215,T04,2024-06,SugarBlock,8,562.6
D0215,T04,2024-07,GlucoCare,3,634.68
D0215,T04,2024-07,DiabetoShield,11,486.11
D0215,T04,2024-07,SugarBlock,1,582.06
